,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
4431,NCY53,OUT019,289.06885132324373
4432,FDY21,OUT017,3228.6122839508025
4433,FDL27,OUT013,1139.690632075246
4434,FDZ34,OUT049,3222.655075469813
4435,NCF43,OUT010,373.9906583041377
4436,FDC21,OUT035,1831.450132954731
4437,FDL26,OUT013,2493.0502827218406
4438,FDT25,OUT010,320.23934505701845
4439,NCR30,OUT046,1191.420840291518
4440,DRL23,OUT019,281.9437700715823
4441,NCR05,OUT049,3228.1609966086608
4442,NCE19,OUT018,741.8386233183546
4443,FDY07,OUT035,832.8333668796292
4444,FDB10,OUT017,3879.283515524481
4445,FDP57,OUT013,1612.63363349137
4446,FDU48,OUT019,353.118843196909
4447,FDH48,OUT035,1412.4516810854218
4448,FDO33,OUT035,2020.712247769663
4449,NCU29,OUT045,2377.976765080832
4450,FDW35,OUT046,817.6460797725802
4451,FDH05,OUT010,720.2424166381397
4452,FDP26,OUT049,1620.4810276703988
4453,DRG27,OUT035,816.6218665094227
4454,FDQ33,OUT046,2503.3145070561704
4455,FDH20,OUT010,263.91736308301233
4456,FDV14,OUT046,1438.1004555605248
4457,DRD01,OUT046,863.4830117633678
4458,NCI17,OUT049,1505.2369090208313
4459,FDF39,OUT010,769.3211617117831
4460,FDX37,OUT046,1622.8978578256997
4461,NCX17,OUT035,3981.949257174361
4462,FDN03,OUT013,3935.012870677988
4463,NCS41,OUT010,532.6969910342475
4464,FDH34,OUT045,3059.243887965458
4465,NCX53,OUT018,1878.5465073479897
4466,FDY31,OUT046,2417.6871065583337
4467,FDD20,OUT017,2095.3354359092177
4468,FDE51,OUT045,784.1595501393933
4469,FDV27,OUT046,1362.4346666138601
4470,FDF16,OUT035,2493.4986348022067
4471,FDZ02,OUT049,1502.262448054175
4472,NCK05,OUT045,1100.3197792003687
4473,FDM12,OUT027,5026.511616749455
4474,NCA05,OUT018,2268.9108405348825
4475,FDX33,OUT045,2473.475717543543
4476,FDM25,OUT049,2910.7493564834176
4477,FDE41,OUT018,1187.7621455590256
4478,FDW14,OUT045,1420.3919415819514
4479,NCD30,OUT046,1505.2369090208313
4480,FDB23,OUT010,652.5924844977419
4481,FDF45,OUT046,1065.3300735954776
4482,FDW20,OUT017,2084.7574306414267
4483,FDF47,OUT045,3555.1951109217116
4484,NCR05,OUT019,586.8209878090308
4485,DRB01,OUT046,3224.6721363011766
4486,FDE36,OUT013,2654.1037767331195
4487,FDU56,OUT049,3130.4267369152544
4488,FDB23,OUT049,3670.3075888634185
4489,FDN48,OUT049,1504.164878868648
4490,FDS43,OUT013,3218.968802426514
4491,NCN05,OUT013,3116.673652273441
4492,NCL53,OUT049,2908.7631576664703
4493,FDL56,OUT046,1366.3541582596972
4494,FDH17,OUT018,1315.2861312581454
4495,FDP37,OUT046,2091.7950575835284
4496,FDG09,OUT019,553.267538923209
4497,FDA55,OUT045,3562.2955228638
4498,FDX31,OUT049,3847.1717337309274
4499,FDJ41,OUT045,3883.1962320386647
4500,DRC24,OUT045,2464.6761957308518
4501,FDQ21,OUT035,2068.063763487102
4502,NCT54,OUT045,1478.8570404044672
4503,FDH08,OUT049,3737.5019585903383
4504,FDY38,OUT018,3449.7086366014278
4505,DRM11,OUT010,776.0610360621347
4506,FDG32,OUT049,3591.0847791606193
4507,NCH18,OUT046,3953.2989895260484
4508,FDI20,OUT035,3607.0292112956854
4509,FDA33,OUT018,2015.3204394380332
4510,FDN45,OUT013,3618.130796368543
4511,FDT45,OUT010,43.32091744685431
4512,FDR32,OUT035,3841.133386923188
4513,FDA48,OUT017,3591.536066502761
4514,FDN23,OUT017,2242.3964419654626
4515,NCR18,OUT035,832.8333668796292
4516,FDD45,OUT046,1504.164878868648
4517,FDI22,OUT018,3104.636791882748
4518,FDT09,OUT013,2093.184194234868
4519,DRC24,OUT027,4014.9390909862136
4520,FDT39,OUT046,2499.395015410333
4521,FDX28,OUT045,1594.1011590540352
4522,FDA50,OUT018,1309.1307499952377
4523,FDT33,OUT027,4456.998148384335
4524,FDQ60,OUT049,1953.672140989735
4525,NCM19,OUT018,1529.4322400758806
4526,FDF40,OUT046,3947.2941558436814
4527,NCI30,OUT035,4049.896785494876
4528,FDK34,OUT049,3878.832228182339
4529,FDA38,OUT027,5900.600641221596
4530,FDT02,OUT045,794.7252742814269
4531,FDC11,OUT017,1364.7883847704752
4532,FDD08,OUT046,813.0977471206736
4533,NCS29,OUT046,3945.707726350671
4534,DRI03,OUT010,488.12196247373845
4535,FDK48,OUT035,1237.4757128318247
4536,FDM52,OUT049,2504.3865372083533
4537,FDP49,OUT035,993.0836328252983
4538,DRA24,OUT046,2667.856861374933
4539,NCJ43,OUT049,2908.7631576664703
4540,FDE11,OUT045,3061.238148092635
4541,FDP01,OUT049,2501.811845565634
4542,FDQ59,OUT018,1202.1144291435094
4543,FDA43,OUT019,548.1841878124847
4544,FDL14,OUT017,2501.8633635838396
4545,FDV50,OUT010,330.88268863965845
4546,FDT01,OUT027,5350.6069116639865
4547,NCC42,OUT035,2194.9570478424494
4548,FDO28,OUT046,1953.1577416489074
4549,FDD32,OUT019,190.85059088655748
4550,FDV45,OUT035,3222.449765529334
4551,NCW17,OUT019,346.14100268779794
4552,NCJ17,OUT027,2321.7550773891226
4553,NCF18,OUT049,3228.1609966086608
4554,FDP01,OUT045,2466.670455858029
4555,FDH24,OUT045,2469.4643965850014
4556,FDI38,OUT027,5244.921609592685
4557,FDX03,OUT035,818.1957381946734
4558,FDY28,OUT046,3510.959691562767
4559,FDN34,OUT018,2577.9922098127918
4560,FDJ02,OUT045,2386.5489764990402
4561,FDW40,OUT019,358.20219430763336
4562,FDX03,OUT017,809.8980568277261
4563,FDE17,OUT027,3999.241989956835
4564,FDT58,OUT046,2808.3845553755386
4565,FDI38,OUT013,3383.359555246596
4566,FDW22,OUT035,3722.0044788099626
4567,FDS15,OUT027,2806.129964552317
4568,NCX06,OUT013,3120.1625125809246
4569,DRK47,OUT035,3838.601926750996
4570,FDC23,OUT027,4635.832320834089
4571,FDM56,OUT010,274.591246173665
4572,FDP21,OUT046,3226.2585657941877
4573,FDP58,OUT046,3513.934152529423
4574,FDA27,OUT019,735.3165426840574
4575,FDK41,OUT019,185.7672397758331
4576,NCH42,OUT046,3737.5019585903383
4577,FDG29,OUT045,782.5650593361527
4578,FDW15,OUT018,2283.029987568702
4579,FDD28,OUT018,930.6621254973202
4580,FDQ37,OUT049,3226.1439357772965
4581,FDC23,OUT035,3062.915685251935
4582,FDV13,OUT035,1530.637883515432
4583,FDK33,OUT046,3515.0061826816063
4584,FDO33,OUT013,1786.325086147561
4585,FDN21,OUT017,2666.721719224064
4586,NCW06,OUT027,5025.997217408628
4587,FDI38,OUT035,3485.6468081950047
4588,FDC21,OUT027,2807.4070767729236
4589,NCS05,OUT046,2109.453252251564
4590,NCN53,OUT049,813.0977471206736
4591,FDV40,OUT010,89.15832683087638
4592,FDG60,OUT017,3846.0365915800585
4593,NCY30,OUT027,4943.402427933246
4594,FDM40,OUT045,2062.151647598685
4595,NCO30,OUT046,3130.4267369152544
4596,FDK10,OUT046,3112.4898095790772
4597,FDM36,OUT045,2876.5529974549936
4598,FDN10,OUT013,1946.3823776220615
4599,FDM46,OUT018,1311.9181795332186
4600,FDX50,OUT049,1742.599531697674
4601,FDP33,OUT045,3874.524877400874
4602,FDO12,OUT045,3158.050177811047
4603,FDC28,OUT013,1724.0875902058272
4604,FDO31,OUT045,1312.9268051806087
4605,FDX45,OUT035,2580.1980654522267
4606,FDV21,OUT049,2093.812118414892
4607,FDH04,OUT049,1435.1259945938687
4608,NCG54,OUT013,2798.120331041209
4609,FDO13,OUT046,2660.7645107430744
4610,FDA09,OUT027,4763.279717468533
4611,FDC38,OUT017,2102.3132764183288
4612,NCO42,OUT046,2248.0087065735233
4613,FDL45,OUT049,2084.306143299285
4614,NCK31,OUT013,830.2036633150722
4615,FDM39,OUT017,3006.990789108364
4616,FDC22,OUT010,558.1118121481982
4617,FDF46,OUT046,1945.0986859161562
4618,FDQ37,OUT045,3154.9610868275
4619,FDH41,OUT010,612.764721640078
4620,FDQ04,OUT046,812.0257169684905
4621,NCQ02,OUT027,5042.208717778834
4622,FDJ57,OUT027,5040.706056288298
4623,NCE07,OUT049,2099.4451589208857
4624,FDE56,OUT013,1046.3521396333238
4625,FDI20,OUT049,3515.0061826816063
4626,FDK36,OUT018,707.6994685208963
4627,FDP08,OUT027,5026.511616749455
4628,FDF44,OUT017,2099.3388154516724
4629,NCU53,OUT017,2806.41901256238
4630,FDF47,OUT035,3745.604717766463
4631,FDS55,OUT010,417.71011208410823
4632,FDZ52,OUT010,278.2664697846119
4633,FDL04,OUT018,1404.381596978661
4634,NCM26,OUT035,2594.392504991069
4635,FDX43,OUT049,2805.9677252202378
4636,FDP52,OUT049,3704.991019479732
4637,DRK49,OUT045,794.7252742814269
4638,FDE38,OUT013,2653.5893773922917
4639,DRF13,OUT035,2340.0317351876033
4640,FDK41,OUT010,172.7653077518171
4641,FDJ04,OUT027,3141.089618620314
4642,FDZ44,OUT018,1725.030364973084
4643,FDS11,OUT013,3655.4824740694216
4644,FDA55,OUT049,3671.252619542599
4645,NCW53,OUT046,3235.752259784038
4646,FDB49,OUT027,2709.4157087319463
4647,FDD23,OUT017,3227.109622460266
4648,NCV42,OUT045,1710.1160062281592
4649,NCZ29,OUT018,1858.3364217414214
4650,FDQ26,OUT013,986.0231885758049
4651,FDV08,OUT017,812.4265880103694
4652,FDC53,OUT049,1623.9698879778828
4653,FDV58,OUT010,555.3243826102175
4654,NCP02,OUT019,56.162077959992075
4655,DRI37,OUT045,935.2037986687776
4656,FDQ12,OUT049,3740.990818897822
4657,FDE33,OUT046,1202.0463332665859
4658,FDX27,OUT045,1483.9403915151918
4659,FDM22,OUT017,840.3741019879487
4660,NCH30,OUT019,289.06885132324373
4661,FDC04,OUT017,3947.231043844996
4662,FDO38,OUT046,1340.326979539399
4663,FDV52,OUT027,3141.604017961142
4664,FDB32,OUT013,1494.9726846865015
4665,FDV43,OUT018,703.8400088307326
4666,FDI24,OUT018,2718.4618748043604
4667,FDR40,OUT017,1337.6058395245186
4668,FDW02,OUT049,2081.3316823326286
4669,FDE44,OUT049,820.2734341260077
4670,FDL38,OUT046,1438.6148549013524
4671,NCT54,OUT010,239.40430483340174
4672,DRJ39,OUT010,645.0079284286064
4673,FDW55,OUT049,3947.2941558436814
4674,DRF13,OUT019,378.6709670844866
4675,NCW17,OUT049,2094.8841485670755
4676,FDP13,OUT035,813.6474055427668
4677,FDS08,OUT018,2680.2228377277997
4678,NCP17,OUT035,1218.722676430812
4679,NCO53,OUT035,3177.446129410392
4680,FDH19,OUT045,2881.6128004581797
4681,FDJ04,OUT017,1957.0978892985333
4682,FDG10,OUT049,966.2508857941264
4683,FDA40,OUT010,208.63469443287295
4684,FDI53,OUT045,2631.6434415151452
4685,FDU09,OUT010,51.19169809555933
4686,FDK60,OUT045,1602.6733704722433
4687,FDR43,OUT017,808.3241851424755
4688,FDW22,OUT017,3593.122495995772
4689,DRP47,OUT010,773.273606524154
4690,DRG48,OUT010,377.8501179943014
4691,FDA14,OUT035,2323.8202348173963
4692,FDU49,OUT013,1363.6811971007448
4693,FDK28,OUT045,3871.0360170933905
4694,FDT19,OUT046,2908.205526855115
4695,NCQ42,OUT045,2044.5958018217832
4696,FDD03,OUT045,3806.5773490803595
4697,NCM53,OUT013,1727.5764505133109
4698,NCX53,OUT045,2063.2236777508683
4699,FDV14,OUT027,2337.966577759329
4700,NCZ54,OUT017,2666.721719224064
4701,FDB39,OUT013,846.1347387647527
4702,DRC24,OUT046,2504.3865372083533
4703,FDY36,OUT013,1173.5149364815475
4704,FDN01,OUT035,3002.2579857566698
4705,DRH25,OUT046,847.0500947806197
4706,FDV08,OUT046,813.0977471206736
4707,NCP53,OUT049,3920.922634205154
4708,FDU52,OUT010,418.7821422362913
4709,NCI42,OUT045,3321.926531290301
4710,FDZ14,OUT035,2030.5556993857913
4711,FDF11,OUT046,3919.419972714618
4712,FDQ13,OUT018,1183.750824600484
4713,FDO32,OUT010,-4.300312961839609
4714,DRJ37,OUT018,2267.838810382699
4715,FDY43,OUT046,2808.3845553755386
4716,NCT41,OUT017,2503.765794398312
4717,NCV17,OUT045,2063.2236777508683
4718,FDM04,OUT027,1625.8438345447337
4719,DRB48,OUT018,709.99539009364
4720,FDM24,OUT013,2490.0758217551847
4721,FDT37,OUT049,3946.779756502854
4722,NCO05,OUT010,260.54941135808554
4723,FDL13,OUT046,3844.0826427473803
4724,FDL15,OUT017,2501.7487335669484
4725,FDB11,OUT018,3271.3885205128354
4726,FDL14,OUT019,428.930799946407
4727,FDY10,OUT019,312.5114531602512
4728,FDJ40,OUT049,1738.3550741884683
4729,NCW18,OUT046,3882.5190548801893
4730,NCY06,OUT013,2083.547894080563
4731,DRE13,OUT018,1186.538254138465
4732,FDA26,OUT045,3444.345794382867
4733,NCE19,OUT010,13.920324193698434
4734,FDE33,OUT035,1412.9660804262494
4735,DRL59,OUT027,1642.6004079185352
4736,FDY07,OUT046,816.5866074281573
4737,FDF57,OUT018,2577.9922098127918
4738,FDM58,OUT035,1815.2386325845246
4739,FDP26,OUT027,2708.901309391118
4740,FDY32,OUT046,2662.781571574438
4741,FDD51,OUT010,-6.015712347637418
4742,FDU22,OUT018,1721.1709052829203
4743,FDZ49,OUT018,3229.0538040060283
4744,NCI42,OUT017,3393.5606675822396
4745,FDT04,OUT027,1531.7729684936207
4746,NCU41,OUT045,3156.9781476588637
4747,FDS56,OUT045,3877.191398356298
4748,NCN42,OUT017,2248.4599939156656
4749,FDK34,OUT046,3920.922634205154
4750,FDB03,OUT017,3920.816290735941
4751,DRJ25,OUT035,816.6218665094227
4752,FDT25,OUT027,3337.156617481599
4753,FDN20,OUT013,2805.711594216586
4754,FDP09,OUT013,3504.7419583472765
4755,FDM20,OUT019,730.233191573333
4756,NCG55,OUT046,1823.6608752841928
4757,NCP14,OUT045,1594.1011590540352
4758,NCH06,OUT046,3945.707726350671
4759,FDV52,OUT013,1946.8967769628894
4760,NCL07,OUT035,833.8928392240521
4761,DRJ11,OUT027,5023.980156577264
4762,DRO59,OUT013,1170.4258454980004
4763,FDW15,OUT010,389.18183549014043
4764,NCQ30,OUT035,1950.8522071599637
4765,NCN54,OUT019,120.98506211695621
4766,FDY01,OUT027,3141.604017961142
4767,FDX39,OUT035,3589.315049434943
4768,FDH53,OUT027,2338.480977100157
4769,FDA57,OUT035,832.8333668796292
4770,NCC07,OUT010,275.6632763258481
4771,FDU28,OUT013,3218.4111716151583
4772,FDK36,OUT010,-3.2282828096567755
4773,FDR36,OUT018,711.7107894794376
4774,NCQ17,OUT035,2580.1980654522267
4775,FDS28,OUT019,56.63783459818296
4776,FDE08,OUT045,2380.3935952361326
4777,FDU22,OUT046,1956.6466019563911
4778,FDG41,OUT045,1717.6161874941843
4779,FDO31,OUT010,114.78188058946262
4780,FDM21,OUT019,730.233191573333
4781,FDU40,OUT017,3229.684314102986
4782,FDV36,OUT018,1859.4084518936045
4783,FDT10,OUT027,1888.421034049676
4784,FDX38,OUT045,787.648410446877
4785,NCU30,OUT027,4156.406929920506
4786,NCV06,OUT049,3229.2330267608436
4787,FDT16,OUT035,4066.6226852059103
4788,NCP41,OUT027,2823.8441264130597
4789,FDZ56,OUT017,2809.9078728698637
4790,FDC22,OUT035,3302.0700940380607
4791,FDU10,OUT035,833.3477662204571
4792,FDS46,OUT045,1922.0196115896142
4793,FDO08,OUT049,2666.7848312227497
4794,NCV42,OUT018,1523.1838736907662
4795,FDP33,OUT035,4049.896785494876
4796,FDJ12,OUT046,3393.6237795809257
4797,FDH04,OUT045,1414.3871078995846
4798,NCU54,OUT013,3508.428785045127
4799,FDO36,OUT010,529.5757992562974
4800,FDT37,OUT027,5911.608820610487
4801,FDD14,OUT010,532.6969910342475
4802,FDA16,OUT013,3578.403724670989
4803,NCS42,OUT019,251.3342067052347
4804,FDP10,OUT019,270.7639138441209
4805,FDQ28,OUT049,2503.828906396998
4806,FDK57,OUT010,318.5239456712209
4807,FDK02,OUT013,1946.3823776220615
4808,FDW47,OUT018,1731.2787313581987
4809,NCC42,OUT018,1867.4583225548986
4810,FDQ37,OUT018,2950.868264478773
4811,FDL40,OUT046,1505.2369090208313
4812,DRE13,OUT010,234.86823937642794
4813,FDQ34,OUT027,2692.6898090209115
4814,NCB54,OUT046,2093.812118414892
4815,FDS48,OUT049,2504.3865372083533
4816,FDO15,OUT045,1126.6999963404085
4817,NCT30,OUT013,807.0640941249476
4818,FDU49,OUT027,2338.480977100157
4819,FDE21,OUT046,1944.9007195257898
4820,FDS49,OUT019,119.91303196477338
4821,FDT38,OUT027,2321.7550773891226
4822,FDZ01,OUT045,1603.7454006244266
4823,FDC41,OUT035,1278.4154923218143
4824,DRG13,OUT010,447.0331118108609
4825,NCZ42,OUT018,3477.872209435126
4826,NCM07,OUT045,1309.315253546004
4827,NCV17,OUT018,1867.4583225548986
4828,DRK39,OUT035,1425.1743211481444
4829,FDS37,OUT018,1605.3751111620236
4830,FDV12,OUT019,256.41755781595907
4831,NCG19,OUT018,3476.8001792829427
4832,FDS51,OUT013,1117.4948958268255
4833,NCO14,OUT046,816.5866074281573
4834,FDC38,OUT046,2101.8619890761865
4835,FDN15,OUT046,2100.9169583970056
4836,NCH42,OUT013,3727.2377342560085
4837,FDQ22,OUT046,816.5866074281573
4838,FDC05,OUT013,3218.4111716151583
4839,FDZ31,OUT013,3218.4111716151583
4840,DRJ23,OUT049,3227.2159659294794
4841,FDC52,OUT035,2596.9239651632606
4842,DRD12,OUT010,234.86823937642794
4843,FDV55,OUT017,2247.3879637634827
4844,FDD32,OUT046,1337.1545521823764
4845,FDR01,OUT049,3393.3073466304645
4846,FDY08,OUT019,358.20219430763336
4847,FDQ45,OUT045,3064.327239076182
4848,DRN11,OUT027,3615.4889049703056
4849,NCS05,OUT018,1867.4583225548986
4850,FDY32,OUT035,2739.6651299704945
4851,NCD31,OUT045,2627.6321205566037
4852,NCE06,OUT049,2662.781571574438
4853,NCP14,OUT046,1619.408997518216
4854,NCF18,OUT019,548.1841878124847
4855,FDF14,OUT018,2271.698270072863
4856,FDB22,OUT017,2500.2769340908285
4857,NCH54,OUT049,2508.1027079103196
4858,FDU27,OUT035,818.1957381946734
4859,FDS58,OUT027,4020.241691181191
4860,NCU29,OUT035,2336.542874880119
4861,FDJ57,OUT013,3115.1709907829045
4862,FDL56,OUT049,1366.3541582596972
4863,FDH60,OUT035,3305.5589543455444
4864,FDN24,OUT018,741.8386233183546
4865,FDD02,OUT017,1958.1699194507164
4866,FDP15,OUT017,3944.1419528614488
4867,FDB28,OUT027,4997.205081659893
4868,DRC49,OUT045,2207.226334943839
4869,NCG30,OUT018,1847.7584164736309
4870,FDJ14,OUT049,1340.326979539399
4871,FDL52,OUT045,784.1595501393933
4872,NCG19,OUT027,5810.123841036334
4873,NCN41,OUT035,2160.117671543158
4874,FDW22,OUT013,3619.7172258615537
4875,FDI02,OUT013,1786.8394854883886
4876,FDV51,OUT045,2625.61505972524
4877,FDV48,OUT046,1336.0825220301936
4878,NCL17,OUT019,353.118843196909
4879,FDP46,OUT045,1423.8808018894351
4880,FDU10,OUT045,787.648410446877
4881,FDT37,OUT010,763.1657804488757
4882,FDI27,OUT035,817.1362658502505
4883,FDN51,OUT046,3945.2770950123177
4884,FDW07,OUT035,1443.7521159965809
4885,FDN45,OUT049,3628.395020702873
4886,DRN37,OUT027,4251.807523175713
4887,DRF48,OUT049,3224.6721363011766
4888,FDP38,OUT019,34.56393569335523
4889,NCX18,OUT027,5042.208717778834
4890,FDK45,OUT018,1733.9353519409183
4891,FDZ37,OUT049,1364.4517274452242
4892,FDS50,OUT018,3261.280694437557
4893,NCR54,OUT018,2940.760438403495
4894,NCS17,OUT035,1581.0484372647043
4895,FDV31,OUT046,2971.8376873170364
4896,DRE27,OUT017,1504.6161662107902
4897,FDN60,OUT013,2497.8384835759903
4898,FDK26,OUT013,3117.1880516142683
4899,FDX37,OUT018,1413.7094055985908
4900,FDW31,OUT046,3229.7474261016714
4901,FDX26,OUT018,2841.9541485579057
4902,DRL49,OUT019,353.118843196909
4903,FDU49,OUT017,1368.39187509485
4904,FDY58,OUT046,3740.990818897822
4905,FDN03,OUT045,3878.6631978324176
4906,NCV06,OUT010,547.0686041424706
4907,FDH53,OUT045,1316.4156654880926
4908,FDG31,OUT018,1007.1259485411401
4909,NCC06,OUT045,2055.173807089574
4910,FDS13,OUT049,3942.218866043187
4911,FDP16,OUT035,4066.1082858650825
4912,FDA35,OUT013,1946.8967769628894
4913,DRP47,OUT018,3540.006590769928
4914,FDY28,OUT010,621.7075324409661
4915,FDY20,OUT035,1514.4263831452254
4916,NCH30,OUT017,1738.2919621897827
4917,NCR29,OUT019,63.96452894651111
4918,NCP05,OUT013,2494.122312874024
4919,NCF30,OUT019,334.4909672678243
4920,FDA08,OUT035,2759.8798899890126
4921,FDN51,OUT027,5814.191166523917
4922,FDH12,OUT046,1720.8892258666767
4923,FDY39,OUT017,3124.8144723071932
4924,NCO53,OUT045,3058.171857813275
4925,FDB40,OUT046,2248.523105914351
4926,FDH02,OUT049,1435.1259945938687
4927,FDY11,OUT027,2031.9951513475344
4928,FDQ09,OUT019,289.06885132324373
4929,FDP16,OUT013,3936.5155321685243
4930,NCF55,OUT018,707.6994685208963
4931,FDY09,OUT027,4591.0189860376695
4932,FDY39,OUT045,3057.7492877851514
4933,NCU53,OUT049,2663.8536017266215
4934,NCT41,OUT049,2503.3145070561704
4935,FDJ45,OUT046,816.5740496203971
4936,FDR28,OUT013,2657.592637040603
4937,FDN08,OUT013,1943.4079166554054
4938,FDJ07,OUT049,1818.154954145345
4939,FDZ09,OUT027,4235.596022805506
4940,FDQ14,OUT017,2503.765794398312
4941,FDY12,OUT027,1596.5372994551703
4942,FDK57,OUT046,1956.6466019563911
4943,FDD20,OUT049,2084.306143299285
4944,FDS36,OUT018,1527.1951946493075
4945,FDI40,OUT049,1623.4122571665275
4946,FDJ40,OUT045,1717.6161874941843
4947,FDE08,OUT013,2236.6724520870107
4948,DRK01,OUT013,1490.4117942268344
4949,FDC58,OUT049,816.5866074281573
4950,FDE50,OUT046,3229.7474261016714
4951,FDX48,OUT035,2596.9239651632606
4952,DRM35,OUT018,2734.3736298928807
4953,FDG41,OUT013,1728.0908498541387
4954,FDB52,OUT046,3946.779756502854
4955,FDV19,OUT045,2474.547747695726
4956,DRG48,OUT017,2244.971133608182
4957,FDI26,OUT013,3101.7111859039196
4958,FDU11,OUT019,336.88188732460935
4959,FDF59,OUT019,355.17679861089323
4960,FDR07,OUT049,1504.164878868648
4961,NCE06,OUT017,2663.2328589165804
4962,FDE10,OUT046,2098.8875281095306
4963,NCO55,OUT046,1735.8236140162767
4964,FDZ13,OUT013,826.1697300039934
4965,FDT50,OUT017,1505.8861627533395
4966,FDH12,OUT010,257.7619818201049
4967,FDD21,OUT045,1923.091641741797
4968,NCM05,OUT013,3931.9546417088573
4969,FDK04,OUT013,1031.469380636234
4970,FDN33,OUT017,1505.8861627533395
4971,NCM18,OUT010,56.70720010203877
4972,DRC25,OUT049,1333.1512925340649
4973,FDT47,OUT017,1500.696674564953
4974,FDD45,OUT027,2490.351833568405
4975,NCD07,OUT018,1601.5156514718597
4976,NCY54,OUT010,487.0499323215554
4977,FDL12,OUT049,1064.2580434432946
4978,FDL02,OUT017,1623.8635445086693
4979,FDC60,OUT035,1510.9375228377417
4980,FDR37,OUT017,3113.3408662451557
4981,FDY16,OUT017,3131.392423598224
4982,FDU26,OUT045,1923.091641741797
4983,FDN24,OUT013,832.8310176684997
4984,FDH44,OUT013,2411.4261418723154
4985,FDE23,OUT010,-4.520742547621921
4986,FDW60,OUT017,2909.72884434944
4987,FDQ55,OUT049,1958.233031449402
4988,FDV32,OUT027,2015.2692516365
4989,FDV03,OUT010,425.03050862140594
4990,FDY14,OUT010,763.1657804488757
4991,NCL55,OUT027,5893.380259408917
4992,DRF25,OUT017,809.3962152946585
4993,FDX03,OUT046,817.0884489612249
4994,FDF40,OUT045,3880.6802586637814
4995,FDX24,OUT010,253.27991916447354
4996,FDA25,OUT049,1623.4122571665275
4997,FDH21,OUT018,2283.80686746431
4998,FDB47,OUT010,612.764721640078
4999,FDT34,OUT019,270.7639138441209
5000,FDS39,OUT010,373.4940049750933
5001,NCU05,OUT046,1201.5319339257583
5002,FDE02,OUT049,1504.164878868648
5003,FDL25,OUT035,1576.0569154666841
5004,FDC50,OUT049,1504.164878868648
5005,FDZ32,OUT049,1718.986795052204
5006,FDV14,OUT045,1342.1183499476995
5007,FDR07,OUT045,1478.8570404044672
5008,FDB26,OUT049,847.5644941214475
5009,NCR50,OUT045,2464.6761957308518
5010,FDP01,OUT018,2283.029987568702
5011,FDH57,OUT045,2063.2236777508683
5012,FDM60,OUT027,1532.2873678344486
5013,FDA45,OUT017,2912.703305316096
5014,FDU55,OUT017,3947.231043844996
5015,FDH40,OUT035,1412.9660804262494
5016,FDG40,OUT019,4.100448340892854
5017,FDT12,OUT049,3625.420559736217
5018,DRL59,OUT045,815.1600491852209
5019,FDT47,OUT018,1423.4322338548277
5020,FDI60,OUT017,1146.418370900715
5021,DRF51,OUT027,1531.7729684936207
5022,NCK31,OUT049,854.6288001482371
5023,FDB08,OUT045,2465.9755362775177
5024,FDM44,OUT035,1715.992916591962
5025,FDD46,OUT018,2270.62623992068
5026,FDR27,OUT019,368.3100203829117
5027,FDV56,OUT010,275.09404242758933
5028,FDM02,OUT049,1336.0825220301936
5029,FDU45,OUT018,1584.2284308977596
5030,FDZ10,OUT017,2084.7574306414267
5031,NCK31,OUT010,-8.532063506163468
5032,FDR27,OUT035,2177.2428859817064
5033,FDF33,OUT013,1723.1425595266462
5034,FDJ36,OUT046,1623.4122571665275
5035,FDP33,OUT049,3945.707726350671
5036,FDG17,OUT046,3943.805295536198
5037,FDG47,OUT027,5893.380259408917
5038,NCW29,OUT046,2094.8841485670755
5039,DRH59,OUT017,1146.3037408838236
5040,FDR32,OUT017,3737.395615121125
5041,FDP48,OUT035,3204.5128381931568
5042,FDG17,OUT035,4063.1338248984266
5043,DRJ59,OUT017,810.4556876390814
5044,FDY48,OUT027,2708.901309391118
5045,FDB02,OUT046,2912.766417314782
5046,FDN10,OUT019,326.774061249331
5047,NCD55,OUT035,832.8333668796292
5048,FDX34,OUT013,1942.8935173145778
5049,FDZ38,OUT045,2769.74624405022
5050,DRF37,OUT049,3945.707726350671
5051,DRL47,OUT019,344.59879334310267
5052,FDL27,OUT035,1216.293288467751
5053,NCP53,OUT035,3998.1607575445673
5054,FDT03,OUT019,546.0644610839065
5055,FDJ28,OUT035,3225.855462119717
5056,FDF40,OUT018,3536.054145957557
5057,FDA32,OUT035,3607.0292112956854
5058,NCP02,OUT017,993.8074707561484
5059,FDZ31,OUT045,3162.061498769588
5060,NCQ29,OUT013,3935.443502016341
5061,FDP57,OUT010,257.7619818201049
5062,FDL32,OUT027,2911.2936873910244
5063,DRB01,OUT035,3317.7671950674394
5064,FDJ40,OUT046,1738.3550741884683
5065,FDO24,OUT018,2272.627011236849
5066,FDO11,OUT018,3548.949401570816
5067,FDA56,OUT035,2049.7416607226537
5068,FDF02,OUT045,1597.590019361519
5069,FDA10,OUT013,1964.7044803865094
5070,NCI55,OUT017,1958.1699194507164
5071,FDZ40,OUT010,13.920324193698434
5072,FDV08,OUT049,813.0977471206736
5073,FDN48,OUT013,1426.764201074012
5074,FDU57,OUT017,2500.7913334316563
5075,DRF49,OUT013,1808.8357604901964
5076,FDS02,OUT035,3305.5589543455444
5077,FDS43,OUT046,3130.4267369152544
5078,FDT16,OUT013,3935.957901357169
